SUPRIYA,Supriya Lifescience Limited,EQ,2
SURANASOL,Surana Solar Limited,EQ,5
SURANAT&P,Surana Telecom and Power Limited,EQ,1
SURYALAXMI,Suryalakshmi Cotton Mills Limited,EQ,10
SURYAROSNI,Surya Roshni Limited,EQ,10
SURYODAY,Suryoday Small Finance Bank Limited,EQ,10
SUTLEJTEX,Sutlej Textiles and Industries Limited,EQ,1
SUULD,Suumaya Industries Limited,EQ,10
SUVEN,Suven Life Sciences Limited,EQ,1
SUVENPHAR,Suven Pharmaceuticals Limited,EQ,1
SUVIDHAA,Suvidhaa Infoserve Limited,EQ,1
SUZLON,Suzlon Energy Limited,EQ,2
SVPGLOB,SVP GLOBAL TEXTILES LIMITED,EQ,1
SWANENERGY,Swan Energy Limited,EQ,1
SWARAJENG,Swaraj Engines Limited,EQ,10
SWELECTES,Swelect Energy Systems Limited,EQ,10
SWSOLAR,Sterling and Wilson Renewable Energy Limited,EQ,1
SYMPHONY,Symphony Limited,EQ,2
SYNCOMF,Syncom Formulations (India) Limited,EQ,1
SYNGENE,Syngene International Limited,EQ,10
SYRMA,Syrma SGS Technology Limited,EQ,10
TAINWALCHM,Tainwala Chemical and Plastic (I) Limited,EQ,10
TAJGVK,Taj GVK Hotels & Resorts Limited,EQ,2
TAKE,Take Solutions Limited,EQ,1
TALBROAUTO,Talbros Automotive Components Limited,EQ,10
TANLA,Tanla Platforms Limited,EQ,1
TANTIACONS,Tantia Constructions Limited,BZ,10
TARAPUR,Tarapur Transformers Limited,EQ,10
TARC,TARC Limited,EQ,2
TARMAT,Tarmat Limited,EQ,10
TARSONS,Tarsons Products Limited,EQ,2
TASTYBITE,Tasty Bite Eatables Limited,EQ,10
TATACHEM,Tata Chemicals Limited,EQ,10
TATACOFFEE,Tata Coffee Limited,EQ,1
TATACOMM,Tata Communications Limited,EQ,10
TATACONSUM,TATA CONSUMER PRODUCTS LIMITED,EQ,1
TATAELXSI,Tata Elxsi Limited,EQ,10
TATAINVEST,Tata Investment Corporation Limited,EQ,10
TATAMETALI,Tata Metaliks Limited,EQ,10
TATAMOTORS,Tata Motors Limited,EQ,2
TATAMTRDVR,Tata Motors Limited,EQ,2
TATAPOWER,Tata Power Company Limited,EQ,1
TATASTEEL,Tata Steel Limited,EQ,1
TATASTLLP,Tata Steel Long Products Limited,EQ,10
TATVA,Tatva Chintan Pharma Chem Limited,EQ,10
TBZ,Tribhovandas Bhimji Zaveri Limited,EQ,10
TCI,Transport Corporation of India Limited,EQ,2
TCIEXP,TCI Express Limited,EQ,2
TCNSBRANDS,TCNS Clothing Co. Limited,EQ,2
TCPLPACK,TCPL Packaging Limited,EQ,10
TCS,Tata Consultancy Services Limited,EQ,1
TDPOWERSYS,TD Power Systems Limited,EQ,2
TEAMLEASE,Teamlease Services Limited,EQ,10
TECHIN,Techindia Nirman Limited,EQ,10
TECHM,Tech Mahindra Limited,EQ,5
TECHNOE,Techno Electric & Engineering Company Limited,EQ,2
TEGA,Tega Industries Limited,EQ,10
TEJASNET,Tejas Networks Limited,EQ,10
TEMBO,Tembo Global Industries Limited,EQ,10
TERASOFT,Tera Software Limited,EQ,10
TEXINFRA,Texmaco Infrastructure & Holdings Limited,EQ,1
TEXMOPIPES,Texmo Pipes and Products Limited,EQ,10
TEXRAIL,Texmaco Rail & Engineering Limited,EQ,1
TFCILTD,Tourism Finance Corporation of India Limited,EQ,10
TFL,Transwarranty Finance Limited,EQ,10
TGBHOTELS,TGB Banquets And Hotels Limited,EQ,10
THANGAMAYL,Thangamayil Jewellery Limited,EQ,10
THEINVEST,The Investment Trust Of India Limited,EQ,10
THEMISMED,Themis Medicare Limited,EQ,10
THERMAX,Thermax Limited,EQ,2
THOMASCOOK,Thomas Cook  (India)  Limited,EQ,1
THOMASCOTT,Thomas Scott (India) Limited,EQ,10
THYROCARE,Thyrocare Technologies Limited,EQ,10
TI,Tilaknagar Industries Limited,EQ,10
TIDEWATER,Tide Water Oil Company (India) Limited,EQ,2
TIIL,Technocraft Industries (India) Limited,EQ,10
TIINDIA,Tube Investments of India Limited,EQ,1
TIJARIA,Tijaria Polypipes Limited,EQ,10
TIL,TIL Limited,EQ,10
TIMESGTY,Times Guaranty Limited,EQ,10
TIMETECHNO,Time Technoplast Limited,EQ,1
TIMKEN,Timken India Limited,EQ,10
TINPLATE,The Tinplate Company of India Limited,EQ,10
TIPSFILMS,Tips Films Limited,EQ,10
TIPSINDLTD,TIPS Industries Limited,EQ,10
TIRUMALCHM,Thirumalai Chemicals Limited,EQ,1
TIRUPATIFL,Tirupati Forge Limited,EQ,2
TITAN,Titan Company Limited,EQ,1
TMB,Tamilnad Mercantile Bank Limited,EQ,10
TNPETRO,Tamilnadu PetroProducts Limited,EQ,10
TNPL,Tamil Nadu Newsprint & Papers Limited,EQ,10
TNTELE,Tamilnadu Telecommunication Limited,BE,10
TOKYOPLAST,Tokyo Plast International Limited,EQ,10
TORNTPHARM,Torrent Pharmaceuticals Limited,EQ,5
TORNTPOWER,Torrent Power Limited,EQ,10
TOTAL,Total Transport Systems Limited,EQ,10
TOUCHWOOD,Touchwood Entertainment Limited,EQ,10
TPLPLASTEH,TPL Plastech Limited,EQ,2
TRACXN,Tracxn Technologies Limited,EQ,1
TREEHOUSE,Tree House Education & Accessories Limited,EQ,10
TREJHARA,TREJHARA SOLUTIONS LIMITED,EQ,10
TRENT,Trent Limited,EQ,1
TRF,TRF Limited,EQ,10
TRIDENT,Trident Limited,EQ,1
TRIGYN,Trigyn Technologies Limited,EQ,10
TRIL,Transformers And Rectifiers (India) Limited,EQ,1
TRITURBINE,Triveni Turbine Limited,EQ,1
TRIVENI,Triveni Engineering & Industries Limited,EQ,1
TRU,TruCap Finance Limited,EQ,2
TTKHLTCARE,TTK Healthcare Limited,EQ,10
TTKPRESTIG,TTK Prestige Limited,EQ,1
TTL,T T Limited,EQ,10
TTML,Tata Teleservices (Maharashtra) Limited,EQ,10
TV18BRDCST,TV18 Broadcast Limited,EQ,2
TVSELECT,TVS Electronics Limited,EQ,10
TVSMOTOR,TVS Motor Company Limited,EQ,1
TVSSRICHAK,TVS Srichakra Limited,EQ,10
TVTODAY,TV Today Network Limited,EQ,5
TVVISION,TV Vision Limited,EQ,10
TWL,Titagarh Wagons Limited,EQ,2
UBL,United Breweries Limited,EQ,1
UCALFUEL,Ucal Fuel Systems Limited,EQ,10
UCOBANK,UCO Bank,EQ,10
UDAICEMENT,Udaipur Cement Works Limited,EQ,4
UFLEX,UFLEX Limited,EQ,10
UFO,UFO Moviez India Limited,EQ,10
UGARSUGAR,The Ugar Sugar Works Limited,EQ,1
UGROCAP,Ugro Capital Limited,EQ,10
UJAAS,Ujaas Energy Limited,BE,1
UJJIVAN,Ujjivan Financial Services Limited,EQ,10
UJJIVANSFB,Ujjivan Small Finance Bank Limited,EQ,10
ULTRACEMCO,UltraTech Cement Limited,EQ,10
UMAEXPORTS,Uma Exports Limited,EQ,10
UMANGDAIRY,Umang Dairies Limited,EQ,5
UMESLTD,Usha Martin Education & Solutions Limited,EQ,1
UNICHEMLAB,Unichem Laboratories Limited,EQ,2
UNIDT,United Drilling Tools Limited,EQ,10
UNIENTER,Uniphos Enterprises Limited,EQ,2
UNIINFO,Uniinfo Telecom Services Limited,EQ,10
UNIONBANK,Union Bank of India,EQ,10
UNIPARTS,Uniparts India Limited,EQ,10
UNITECH,Unitech Limited,BZ,2
UNITEDPOLY,United Polyfab Gujarat Limited,EQ,10
UNITEDTEA,The United Nilgiri Tea Estates Company Limited,EQ,10
UNIVASTU,Univastu India Limited,EQ,10
UNIVCABLES,Universal Cables Limited,EQ,10
UNIVPHOTO,Universus Photo Imagings Limited,EQ,10
UNOMINDA,UNO Minda Limited,EQ,2
UPL,UPL Limited,EQ,2
URJA,Urja Global Limited,EQ,1
USHAMART,Usha Martin Limited,EQ,1
UTIAMC,UTI Asset Management Company Limited,EQ,10
UTTAMSUGAR,Uttam Sugar Mills Limited,EQ,10
V2RETAIL,V2 Retail Limited,EQ,10
VADILALIND,Vadilal Industries Limited,EQ,10
VAIBHAVGBL,Vaibhav Global Limited,EQ,2
VAISHALI,Vaishali Pharma Limited,EQ,10
VAKRANGEE,Vakrangee Limited,EQ,1
VALIANTORG,Valiant Organics Limited,EQ,10
VARDHACRLC,Vardhman Acrylics Limited,EQ,10
VARDMNPOLY,Vardhman Polytex Limited,EQ,10
VARROC,Varroc Engineering Limited,EQ,1
VASCONEQ,Vascon Engineers Limited,EQ,10
VASWANI,Vaswani Industries Limited,EQ,10
VBL,Varun Beverages Limited,EQ,10
VCL,Vaxtex Cotfab Limited,EQ,1
VEDL,Vedanta Limited,EQ,1
VENKEYS,Venky's (India) Limited,EQ,10
VENUSPIPES,Venus Pipes & Tubes Limited,EQ,10
VENUSREM,Venus Remedies Limited,EQ,10
VERANDA,Veranda Learning Solutions Limited,EQ,10
VERTOZ,Vertoz Advertising Limited,EQ,10
VESUVIUS,Vesuvius India Limited,EQ,10
VETO,Veto Switchgears And Cables Limited,EQ,10
VGUARD,V-Guard Industries Limited,EQ,1
VHL,Vardhman Holdings Limited,EQ,10
VIDHIING,Vidhi Specialty Food Ingredients Limited,EQ,1
VIJAYA,Vijaya Diagnostic Centre Limited,EQ,1
VIJIFIN,Viji Finance Limited,EQ,1
VIKASECO,Vikas EcoTech Limited,EQ,1
VIKASLIFE,Vikas Lifecare Limited,EQ,1
VIKASWSP,Vikas WSP Limited,BZ,1
VIMTALABS,Vimta Labs Limited,EQ,2
VINATIORGA,Vinati Organics Limited,EQ,1
VINDHYATEL,Vindhya Telelinks Limited,EQ,10
VINEETLAB,Vineet Laboratories Limited,EQ,10
VINNY,Vinny Overseas Limited,BE,1
VINYLINDIA,Vinyl Chemicals (India) Limited,EQ,1
VIPCLOTHNG,VIP Clothing Limited,EQ,2
VIPIND,VIP Industries Limited,EQ,2
VIPULLTD,Vipul Limited,EQ,1
VISAKAIND,Visaka Industries Limited,EQ,10
VISASTEEL,Visa Steel Limited,BE,10
VISESHINFO,Visesh Infotecnics Limited,EQ,1
VISHAL,Vishal Fabrics Limited,EQ,5
VISHNU,Vishnu Chemicals Limited,EQ,2
VISHWARAJ,Vishwaraj Sugar Industries Limited,EQ,2
VIVIDHA,Visagar Polytex Limited,EQ,1
VLSFINANCE,VLS Finance Limited,EQ,10
VMART,V-Mart Retail Limited,EQ,10
VOLTAMP,Voltamp Transformers Limited,EQ,10
VOLTAS,Voltas Limited,EQ,1
VRLLOG,VRL Logistics Limited,EQ,10
VSSL,Vardhman Special Steels Limited,EQ,10
VSTIND,VST Industries Limited,EQ,10
VSTTILLERS,V.S.T Tillers Tractors Limited,EQ,10
VTL,Vardhman Textiles Limited,EQ,2
WABAG,VA Tech Wabag Limited,EQ,2
WALCHANNAG,Walchandnagar Industries Limited,EQ,2
WANBURY,Wanbury Limited,BE,10
WATERBASE,Waterbase Limited,EQ,10
WEALTH,Wealth First Portfolio Managers Limited,EQ,10
WEBELSOLAR,Websol Energy System Limited,EQ,10
WEIZMANIND,Weizmann Limited,EQ,10
WEL,Wonder Electricals Limited,EQ,10
WELCORP,Welspun Corp Limited,EQ,5
WELENT,Welspun Enterprises Limited,EQ,10
WELINV,Welspun Investments and Commercials Limited,EQ,10
WELSPUNIND,Welspun India Limited,EQ,1
WENDT,Wendt (India) Limited,EQ,10
WESTLIFE,WESTLIFE FOODWORLD LIMITED,EQ,2
WEWIN,WE WIN LIMITED,EQ,10
WHEELS,Wheels India Limited,EQ,10
WHIRLPOOL,Whirlpool of India Limited,EQ,10
WILLAMAGOR,Williamson Magor & Company Limited,EQ,10
WINDLAS,Windlas Biotech Limited,EQ,5
WINDMACHIN,Windsor Machines Limited,EQ,2
WINPRO,WinPro Industries Limited,BE,5
WIPL,The Western India Plywoods Limited,BE,10
WIPRO,Wipro Limited,EQ,2
WOCKPHARMA,Wockhardt Limited,EQ,5
WONDERLA,Wonderla Holidays Limited,EQ,10
WORTH,Worth Peripherals Limited,EQ,10
WSI,W S Industries (I) Limited,EQ,10
WSTCSTPAPR,West Coast Paper Mills Limited,EQ,2
XCHANGING,Xchanging Solutions Limited,EQ,10
XELPMOC,Xelpmoc Design And Tech Limited,EQ,10
XPROINDIA,Xpro India Limited,EQ,10
YAARI,Yaari Digital Integrated Services Limited,EQ,2
YESBANK,Yes Bank Limited,EQ,2
YUKEN,Yuken India Limited,EQ,10
ZEEL,Zee Entertainment Enterprises Limited,EQ,1
ZEELEARN,Zee Learn Limited,EQ,1
ZEEMEDIA,Zee Media Corporation Limited,EQ,1
ZENITHEXPO,Zenith Exports Limited,BE,10
ZENITHSTL,Zenith Steel Pipes & Industries Limited,EQ,10
ZENSARTECH,Zensar Technologies Limited,EQ,2
ZENTEC,Zen Technologies Limited,EQ,1
ZFCVINDIA,ZF Commercial Vehicle Control Systems India Limited,EQ,5
ZIMLAB,Zim Laboratories Limited,EQ,10
ZODIAC,Zodiac Energy Limited,EQ,10
ZODIACLOTH,Zodiac Clothing Company Limited,EQ,10
ZOMATO,Zomato Limited,EQ,1
ZOTA,Zota Health Care LImited,EQ,10
ZUARI,Zuari Agro Chemicals Limited,EQ,10
ZUARIIND,ZUARI INDUSTRIES LIMITED,EQ,10
ZYDUSLIFE,Zydus Lifesciences Limited,EQ,1
ZYDUSWELL,Zydus Wellness Limited,EQ,10
